ty,gk,qk,n_opt,mouth_pred
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,REPRSNTREP_W92,4,"0.201854,0.200283,0.257169,0.340693"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",REPRSNTREP_W92,4,"0.178819,0.212353,0.316299,0.292529"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $50,000-$75,000",REPRSNTREP_W92,4,"0.196434,0.231456,0.313901,0.258208"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",REPRSNTREP_W92,4,"0.127683,0.130711,0.274561,0.467045"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",REPRSNTREP_W92,4,"0.269094,0.203123,0.264922,0.262861"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",REPRSNTREP_W92,4,"0.189064,0.217612,0.311714,0.281610"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",REPRSNTREP_W92,4,"0.199899,0.231886,0.319437,0.248778"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",REPRSNTREP_W92,4,"0.199200,0.220494,0.303744,0.276562"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",REPRSNTREP_W92,4,"0.129719,0.119037,0.253978,0.497265"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,REPRSNTREP_W92,4,"0.215357,0.194559,0.245945,0.344139"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",REPRSNTREP_W92,4,"0.270285,0.229388,0.259931,0.240396"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",REPRSNTREP_W92,4,"0.196889,0.239357,0.304948,0.258806"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",REPRSNTREP_W92,4,"0.203542,0.249385,0.312798,0.234275"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",REPRSNTREP_W92,4,"0.203283,0.235812,0.295775,0.265131"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",REPRSNTREP_W92,4,"0.149024,0.158635,0.287251,0.405089"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",REPRSNTREP_W92,4,"0.177860,0.146304,0.235627,0.440209"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",RESTRICTWHO_W45,5,"0.100396,0.169450,0.108554,0.546992,0.074608"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",RESTRICTWHO_W45,5,"0.083414,0.183621,0.129194,0.514978,0.088793"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",RESTRICTWHO_W45,5,"0.081828,0.212247,0.126738,0.497359,0.081828"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",RESTRICTWHO_W45,5,"0.078899,0.206254,0.126081,0.498659,0.090106"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",RESTRICTWHO_W45,5,"0.085307,0.184877,0.135259,0.483296,0.111261"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",RESTRICTWHO_W45,5,"0.083394,0.193898,0.112219,0.518897,0.091591"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",RESTRICTWHO_W45,5,"0.079585,0.171134,0.119471,0.539630,0.090181"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",RESTRICTWHO_W45,5,"0.078765,0.198016,0.121045,0.513615,0.088558"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",RESTRICTWHO_W45,5,"0.075665,0.196260,0.121860,0.509059,0.097156"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",RESTRICTWHO_W45,5,"0.081053,0.175659,0.134683,0.488815,0.119789"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,RESTRICTWHO_W45,5,"0.075685,0.134923,0.106733,0.445864,0.236796"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",RESTRICTWHO_W45,5,"0.093115,0.206584,0.122397,0.480322,0.097583"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",RESTRICTWHO_W45,5,"0.083642,0.179859,0.124585,0.516391,0.095523"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",RESTRICTWHO_W45,5,"0.081742,0.187109,0.122709,0.524760,0.083680"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",RESTRICTWHO_W45,5,"0.081992,0.201353,0.124050,0.494474,0.098131"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",RESTRICTWHO_W45,5,"0.086764,0.178027,0.135436,0.483928,0.115845"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,RESTRICTWHO_W45,5,"0.085377,0.141867,0.117612,0.430206,0.224938"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",RESTRICTWHO_W45,5,"0.088593,0.186091,0.141571,0.475200,0.108546"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",RESTRICTWHO_W45,5,"0.089423,0.180640,0.145149,0.457691,0.127096"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",RESTRICTWHO_W45,5,"0.084509,0.202727,0.111957,0.493976,0.106830"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",RESTRICTWHO_W45,5,"0.085784,0.184465,0.129788,0.489813,0.110149"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",RESTRICTWHO_W45,5,"0.085639,0.211958,0.127559,0.473938,0.100907"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",RESTRICTWHO_W45,5,"0.080763,0.201458,0.124115,0.483274,0.110390"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",RESTRICTWHO_W45,5,"0.089597,0.171358,0.135555,0.465800,0.137690"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,RESTRICTWHO_W45,5,"0.094507,0.129176,0.107091,0.397890,0.271337"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",RESTRICTWHO_W45,5,"0.108222,0.199051,0.127517,0.441615,0.123594"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",RESTRICTWHO_W45,5,"0.098789,0.172030,0.133977,0.471295,0.123909"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",RESTRICTWHO_W45,5,"0.098956,0.198341,0.132124,0.457568,0.113011"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",RESTRICTWHO_W45,5,"0.094383,0.189176,0.132066,0.457368,0.127007"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",RESTRICTWHO_W45,5,"0.096525,0.164195,0.128878,0.467747,0.142655"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",RESTRICTWHO_W45,5,"0.090985,0.112352,0.110610,0.420712,0.265340"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",ROBJOB5D_W27,4,"0.285253,0.242091,0.303650,0.169007"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",ROBJOB5D_W27,4,"0.223643,0.249492,0.327952,0.198913"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",ROBJOB5D_W27,4,"0.207482,0.256207,0.336777,0.199534"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",ROBJOB5D_W27,4,"0.216045,0.258572,0.314343,0.211040"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",ROBJOB5D_W27,4,"0.216326,0.245130,0.322217,0.216326"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",ROBJOB5D_W27,4,"0.231118,0.251858,0.320876,0.196148"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",ROBJOB5D_W27,4,"0.214714,0.251026,0.332555,0.201705"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",ROBJOB5D_W27,4,"0.197313,0.253355,0.340927,0.208404"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",ROBJOB5D_W27,4,"0.205339,0.255549,0.320530,0.218582"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",ROBJOB5D_W27,4,"0.206165,0.244827,0.324343,0.224666"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",ROBJOB5D_W27,4,"0.223223,0.256928,0.319752,0.200096"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",ROBJOB5D_W27,4,"0.198622,0.253051,0.335238,0.213090"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",ROBJOB5D_W27,4,"0.188245,0.251340,0.360028,0.200386"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",ROBJOB5D_W27,4,"0.198409,0.260803,0.324575,0.216213"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",ROBJOB5D_W27,4,"0.195762,0.249407,0.333003,0.221828"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",ROBJOB5D_W27,4,"0.197928,0.246325,0.331466,0.224281"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",ROBJOB5D_W27,4,"0.236909,0.256159,0.308987,0.197945"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",ROBJOB5D_W27,4,"0.215661,0.254111,0.316246,0.213983"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",ROBJOB5D_W27,4,"0.206284,0.258738,0.327076,0.207902"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",ROBJOB5D_W27,4,"0.214778,0.261104,0.307655,0.216463"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",ROBJOB5D_W27,4,"0.217544,0.248443,0.321509,0.212504"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",ROBJOB5D_W27,4,"0.237935,0.251310,0.300778,0.209977"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",ROBJOB5D_W27,4,"0.212541,0.244633,0.316578,0.226248"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",ROBJOB5D_W27,4,"0.204766,0.250884,0.324668,0.219682"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROBJOB5D_W27,4,"0.210860,0.254346,0.306800,0.227994"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",ROBJOB5D_W27,4,"0.201081,0.240662,0.321326,0.236931"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",ROBJOB8D_W27,4,"0.327026,0.212800,0.258699,0.201475"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",ROBJOB8D_W27,4,"0.244471,0.229659,0.292594,0.233276"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",ROBJOB8D_W27,4,"0.225788,0.215449,0.318413,0.240350"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",ROBJOB8D_W27,4,"0.240686,0.222598,0.290323,0.246394"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",ROBJOB8D_W27,4,"0.246040,0.225779,0.272341,0.255841"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",ROBJOB8D_W27,4,"0.260758,0.209525,0.297795,0.231923"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",ROBJOB8D_W27,4,"0.240052,0.232667,0.296425,0.230856"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",ROBJOB8D_W27,4,"0.216319,0.208032,0.332434,0.243214"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",ROBJOB8D_W27,4,"0.231513,0.215793,0.304317,0.248377"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",ROBJOB8D_W27,4,"0.229339,0.218837,0.289911,0.261913"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",ROBJOB8D_W27,4,"0.261559,0.218540,0.287266,0.232635"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",ROBJOB8D_W27,4,"0.223811,0.222069,0.308312,0.245808"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",ROBJOB8D_W27,4,"0.217968,0.203168,0.337595,0.241268"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",ROBJOB8D_W27,4,"0.229833,0.217601,0.302109,0.250457"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",ROBJOB8D_W27,4,"0.228435,0.217975,0.286522,0.267068"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",ROBJOB8D_W27,4,"0.237927,0.228812,0.276000,0.257261"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",ROBJOB8D_W27,4,"0.281471,0.227942,0.264418,0.226169"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",ROBJOB8D_W27,4,"0.239772,0.236055,0.282521,0.241653"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",ROBJOB8D_W27,4,"0.227550,0.224022,0.306202,0.242226"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",ROBJOB8D_W27,4,"0.245633,0.232561,0.276173,0.245633"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",ROBJOB8D_W27,4,"0.254050,0.227729,0.264170,0.254050"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",ROBJOB8D_W27,4,"0.274564,0.240417,0.266117,0.218902"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",ROBJOB8D_W27,4,"0.237809,0.243449,0.284620,0.234122"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",ROBJOB8D_W27,4,"0.228175,0.233586,0.304653,0.233586"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROBJOB8D_W27,4,"0.242792,0.240903,0.277277,0.239028"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",ROBJOB8D_W27,4,"0.239675,0.239675,0.269474,0.251177"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",ROBJOB8E_W27,4,"0.376512,0.239325,0.206311,0.177852"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",ROBJOB8E_W27,4,"0.294213,0.263731,0.238261,0.203795"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",ROBJOB8E_W27,4,"0.275795,0.265230,0.249160,0.209814"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",ROBJOB8E_W27,4,"0.288493,0.266812,0.233629,0.211066"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",ROBJOB8E_W27,4,"0.299284,0.266189,0.218961,0.215566"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",ROBJOB8E_W27,4,"0.325526,0.251547,0.225485,0.197442"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",ROBJOB8E_W27,4,"0.288227,0.266566,0.240823,0.204384"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",ROBJOB8E_W27,4,"0.264629,0.262569,0.258499,0.214303"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",ROBJOB8E_W27,4,"0.277622,0.262847,0.245001,0.214530"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",ROBJOB8E_W27,4,"0.281860,0.266859,0.230047,0.221234"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",ROBJOB8E_W27,4,"0.317321,0.261021,0.221526,0.200132"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",ROBJOB8E_W27,4,"0.272443,0.266131,0.244216,0.217210"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",ROBJOB8E_W27,4,"0.267233,0.261043,0.256996,0.214728"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",ROBJOB8E_W27,4,"0.273993,0.267646,0.239916,0.218446"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",ROBJOB8E_W27,4,"0.277652,0.269109,0.224849,0.228390"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",ROBJOB8E_W27,4,"0.282744,0.269796,0.228973,0.218487"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",ROBJOB8E_W27,4,"0.343626,0.261417,0.205189,0.189768"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",ROBJOB8E_W27,4,"0.289885,0.270202,0.231116,0.208796"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",ROBJOB8E_W27,4,"0.274289,0.270036,0.242059,0.213616"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",ROBJOB8E_W27,4,"0.289388,0.271855,0.225376,0.213381"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",ROBJOB8E_W27,4,"0.305251,0.265207,0.214771,0.214771"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",ROBJOB8E_W27,4,"0.316329,0.272693,0.219115,0.191863"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",ROBJOB8E_W27,4,"0.272406,0.276696,0.240398,0.210499"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",ROBJOB8E_W27,4,"0.261197,0.278043,0.249236,0.211524"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROBJOB8E_W27,4,"0.273063,0.277363,0.233563,0.216011"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",ROBJOB8E_W27,4,"0.276634,0.278803,0.222281,0.222281"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",ROMRELSER_W50,4,"0.658223,0.169046,0.104963,0.067769"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",ROMRELSER_W50,4,"0.469756,0.263509,0.167497,0.099238"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",ROMRELSER_W50,4,"0.471646,0.281632,0.153121,0.093601"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",ROMRELSER_W50,4,"0.510836,0.248962,0.136420,0.103783"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",ROMRELSER_W50,4,"0.416436,0.237278,0.164358,0.181928"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Associate's degree | Refused,ROMRELSER_W50,4,"0.360258,0.251501,0.179740,0.208501"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",ROMRELSER_W50,4,"0.589149,0.205201,0.118761,0.086888"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",ROMRELSER_W50,4,"0.449888,0.290470,0.166803,0.092840"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",ROMRELSER_W50,4,"0.444083,0.305214,0.158343,0.092360"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",ROMRELSER_W50,4,"0.492436,0.265649,0.141085,0.100829"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",ROMRELSER_W50,4,"0.372759,0.250258,0.177460,0.199523"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,ROMRELSER_W50,4,"0.331094,0.266042,0.185727,0.217137"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",ROMRELSER_W50,4,"0.532416,0.221944,0.139978,0.105661"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",ROMRELSER_W50,4,"0.417674,0.296175,0.175478,0.110673"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",ROMRELSER_W50,4,"0.433138,0.319376,0.158103,0.089383"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",ROMRELSER_W50,4,"0.453410,0.288205,0.150691,0.107694"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",ROMRELSER_W50,4,"0.347939,0.264698,0.176327,0.211036"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,ROMRELSER_W50,4,"0.319385,0.279663,0.184846,0.216107"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",ROMRELSER_W50,4,"0.385681,0.286614,0.195454,0.132251"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",ROMRELSER_W50,4,"0.326703,0.256432,0.190564,0.226301"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",ROMRELSER_W50,4,"0.582167,0.196531,0.120137,0.101165"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",ROMRELSER_W50,4,"0.436692,0.271148,0.173704,0.118456"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",ROMRELSER_W50,4,"0.442800,0.290396,0.161630,0.105174"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",ROMRELSER_W50,4,"0.477510,0.261654,0.145632,0.115205"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",ROMRELSER_W50,4,"0.378026,0.220501,0.170390,0.231083"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,ROMRELSER_W50,4,"0.332800,0.249256,0.183790,0.234154"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",ROMRELSER_W50,4,"0.448237,0.255398,0.164897,0.131468"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",ROMRELSER_W50,4,"0.361165,0.306516,0.199454,0.132865"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",ROMRELSER_W50,4,"0.363424,0.325771,0.190021,0.120784"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELSER_W50,4,"0.383562,0.303422,0.178373,0.134643"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",ROMRELSER_W50,4,"0.310811,0.274290,0.194501,0.220398"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",ROMRELSER_W50,4,"0.264872,0.243061,0.207901,0.284167"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",RQ1_F1A_W42,3,"0.814899,0.080686,0.104415"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",RQ1_F1A_W42,3,"0.706515,0.116240,0.177245"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",RQ1_F1A_W42,3,"0.703918,0.119489,0.176593"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",RQ1_F1A_W42,3,"0.740507,0.106680,0.152812"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",RQ1_F1A_W42,3,"0.626784,0.133450,0.239766"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",RQ1_F1A_W42,3,"0.792400,0.082224,0.125376"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",RQ1_F1A_W42,3,"0.736635,0.105296,0.158069"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",RQ1_F1A_W42,3,"0.718010,0.110110,0.171880"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",RQ1_F1A_W42,3,"0.749438,0.098305,0.152258"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",RQ1_F1A_W42,3,"0.612353,0.130378,0.257269"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",RQ1_F1A_W42,3,"0.717657,0.109200,0.173143"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",RQ1_F1A_W42,3,"0.675884,0.121179,0.202937"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",RQ1_F1A_W42,3,"0.703558,0.115753,0.180689"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",RQ1_F1A_W42,3,"0.698646,0.117671,0.183682"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",RQ1_F1A_W42,3,"0.570167,0.147580,0.282253"
