ty,gk,qk,n_opt,mouth_pred
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,ADMISSIONa_W43,3,"0.338125,0.310281,0.351594"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,PROBURBAN_W32,4,"0.318807,0.283553,0.224309,0.173332"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,PROBURBAN_W32,4,"0.293945,0.278301,0.249468,0.178286"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,PROBURBAN_W32,4,"0.338941,0.257853,0.200816,0.202391"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,PROFILE3_W49,3,"0.427852,0.389564,0.182585"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,PROFILE3_W49,3,"0.418521,0.405645,0.175834"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,PROFILE3_W49,3,"0.364221,0.449753,0.186026"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,PROFILE3_W49,3,"0.388437,0.447088,0.164475"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,PROFILE3_W49,3,"0.348115,0.468441,0.183444"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,PROFILE3_W49,3,"0.361136,0.452967,0.185897"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,PROFILE3_W49,3,"0.408158,0.434482,0.157359"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,PROFILE3_W49,3,"0.344239,0.459619,0.196141"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,PROFILE3_W49,3,"0.355742,0.490055,0.154203"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,PROFILE3_W49,3,"0.323414,0.508801,0.167785"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,PROFILE3_W49,3,"0.362908,0.469638,0.167454"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,PROFILE3_W49,3,"0.381886,0.449972,0.168142"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,PROFILE3_W49,3,"0.360082,0.451644,0.188273"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,PROFILE3_W49,3,"0.385105,0.432985,0.181911"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,PROFILE3_W49,3,"0.352870,0.446070,0.201060"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,PROFILE3_W49,3,"0.398105,0.437232,0.164663"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,PROFILE3_W49,3,"0.370193,0.453569,0.176238"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,PROFILE3_W49,3,"0.377657,0.427942,0.194401"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,PROFILE3_W49,3,"0.344815,0.442751,0.212434"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,PROFILE3_W49,3,"0.412438,0.422219,0.165343"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,PROG_RNEED2b_W92,2,"0.521471,0.478529"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,PROG_RNEED2b_W92,2,"0.447460,0.552540"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,PROG_RNEED2b_W92,2,"0.424412,0.575588"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Republican,PROG_RNEED2b_W92,2,"0.424412,0.575588"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,PROG_RNEED2b_W92,2,"0.453262,0.546738"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,PROG_RNEED2b_W92,2,"0.433981,0.566019"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,PROG_RNEED2b_W92,2,"0.422505,0.577495"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Buddhist | Democrat,PROG_RNEED2b_W92,2,"0.430147,0.569853"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,PROG_RNEED2b_W92,2,"0.428233,0.571767"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,PROG_RNEED2b_W92,2,"0.430147,0.569853"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Republican,PROG_RNEED2b_W92,2,"0.432063,0.567937"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Independent,PROG_RNEED2b_W92,2,"0.428233,0.571767"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,PROG_RNEED2b_W92,2,"0.413004,0.586996"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,PROG_RNEED2b_W92,2,"0.424412,0.575588"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,PROG_RNEED2b_W92,2,"0.403567,0.596433"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,PROG_RNEED2b_W92,2,"0.384912,0.615088"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,PROG_RNEED2b_W92,2,"0.409221,0.590779"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,PROG_RNEED2b_W92,2,"0.445530,0.554470"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,PROG_RNEED2b_W92,2,"0.441673,0.558327"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Other,PROG_RNEED2b_W92,2,"0.413004,0.586996"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,PROG_RNEED2b_W92,2,"0.426322,0.573678"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,PROG_RNEED2b_W92,2,"0.437824,0.562177"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,PROG_RNEED2b_W92,2,"0.416797,0.583203"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,PROG_RNEED2b_W92,2,"0.432063,0.567937"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,PROG_RNEED2b_W92,2,"0.422505,0.577495"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,PROG_RNEED2b_W92,2,"0.414899,0.585101"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,PROG_RNEED2b_W92,2,"0.426322,0.573678"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,PROG_RNEED2b_W92,2,"0.413004,0.586996"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,PROG_RNEED2b_W92,2,"0.413004,0.586996"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,PUBLICDATA_W49,2,"0.550607,0.449393"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,PUBLICDATA_W49,2,"0.542863,0.457137"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,PUBLICDATA_W49,2,"0.476580,0.523420"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,PUBLICDATA_W49,2,"0.503906,0.496094"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,PUBLICDATA_W49,2,"0.484380,0.515620"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,PUBLICDATA_W49,2,"0.462959,0.537041"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,PUBLICDATA_W49,2,"0.435902,0.564098"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,PUBLICDATA_W49,2,"0.478529,0.521471"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,PUBLICDATA_W49,2,"0.498047,0.501953"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,PUBLICDATA_W49,2,"0.478529,0.521471"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,PUBLICDATA_W49,2,"0.478529,0.521471"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,PUBLICDATA_W49,2,"0.496094,0.503906"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,PUBLICDATA_W49,2,"0.449393,0.550607"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,PUBLICDATA_W49,2,"0.492188,0.507812"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,PUBLICDATA_W49,2,"0.474631,0.525369"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,PUBLICDATA_W49,2,"0.466846,0.533154"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,PUBLICDATA_W49,2,"0.478529,0.521471"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,PUBLICDATA_W49,2,"0.515620,0.484380"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,PUBLICDATA_W49,2,"0.501953,0.498047"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,PUBLICDATA_W49,2,"0.498047,0.501953"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,Q8F1_W42,3,"0.615054,0.107719,0.277227"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,Q8F1_W42,3,"0.543175,0.106125,0.350700"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,Q8F1_W42,3,"0.564404,0.140491,0.295105"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,Q8F1_W42,3,"0.503613,0.142051,0.354336"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,Q8F1_W42,3,"0.416612,0.156897,0.426491"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,Q8F1_W42,3,"0.578210,0.131048,0.290742"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,Q8F1_W42,3,"0.553070,0.129329,0.317601"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,Q8F1_W42,3,"0.473218,0.152436,0.374346"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,Q8F1_W42,3,"0.402212,0.127554,0.470234"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,Q8F1_W42,3,"0.323235,0.147988,0.528777"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,Q8F1_W42,3,"0.443772,0.152170,0.404059"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,Q8F1_W42,3,"0.416821,0.142928,0.440251"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,Q8F1_W42,3,"0.543795,0.146360,0.309845"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,Q8F1_W42,3,"0.500706,0.135820,0.363474"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,Q8F1_W42,3,"0.415585,0.158975,0.425440"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,Q8F1_W42,3,"0.449007,0.175834,0.375159"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,Q8F1_W42,3,"0.551776,0.136279,0.311946"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,Q8F1_W42,3,"0.602381,0.106327,0.291292"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,Q8F1_W42,3,"0.507822,0.126407,0.365771"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,Q8F1_W42,3,"0.428244,0.146845,0.424911"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,Q8F1_W42,3,"0.602997,0.096156,0.300846"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,Q8F2_W42,3,"0.404798,0.237969,0.357233"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,Q8F2_W42,3,"0.338403,0.223671,0.437926"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,Q8F2_W42,3,"0.328910,0.283538,0.387551"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,Q8F2_W42,3,"0.303537,0.261666,0.434797"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,Q8F2_W42,3,"0.270675,0.254276,0.475049"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,Q8F2_W42,3,"0.344333,0.274526,0.381141"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,Q8F2_W42,3,"0.361484,0.244592,0.393923"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,Q8F2_W42,3,"0.308515,0.259795,0.431690"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,Q8F2_W42,3,"0.275119,0.222798,0.502083"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,Q8F2_W42,3,"0.249312,0.227001,0.523687"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,Q8F2_W42,3,"0.311616,0.252354,0.436029"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,Q8F2_W42,3,"0.277512,0.239230,0.483258"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,Q8F2_W42,3,"0.335568,0.278196,0.386236"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,Q8F2_W42,3,"0.311001,0.253831,0.435168"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,Q8F2_W42,3,"0.288918,0.252985,0.458097"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,Q8F2_W42,3,"0.312742,0.282539,0.404719"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,Q8F2_W42,3,"0.358278,0.266250,0.375472"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,Q8F2_W42,3,"0.366716,0.236770,0.396514"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,Q8F2_W42,3,"0.313748,0.236829,0.449423"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,Q8F2_W42,3,"0.296154,0.234277,0.469569"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,Q8F2_W42,3,"0.398735,0.211767,0.389498"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,RACESURV11_W43,3,"0.367786,0.302533,0.329681"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,RACESURV11_W43,3,"0.284640,0.291390,0.423970"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,RACESURV11_W43,3,"0.263178,0.302916,0.433907"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,RACESURV11_W43,3,"0.299246,0.331235,0.369519"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,RACESURV11_W43,3,"0.289641,0.320604,0.389755"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,RACESURV11_W43,3,"0.258992,0.317324,0.423683"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,RACESURV11_W43,3,"0.292412,0.326210,0.381378"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,RACESURV11_W43,3,"0.290522,0.321579,0.387898"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,RACESURV11_W43,3,"0.290918,0.329653,0.379429"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,RACESURV11_W43,3,"0.259273,0.303121,0.437606"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,RACESURV11_W43,3,"0.241933,0.313084,0.444983"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,RACESURV11_W43,3,"0.276953,0.326330,0.396717"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,RACESURV11_W43,3,"0.286213,0.334617,0.379170"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,RACESURV11_W43,3,"0.268513,0.309057,0.422430"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,RACESURV11_W43,3,"0.286960,0.332880,0.380160"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,RACESURV11_W43,3,"0.280529,0.308101,0.411369"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,RACESURV11_W43,3,"0.266559,0.314084,0.419357"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,RACESURV11_W43,3,"0.275594,0.307447,0.416960"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,RACESURV11_W43,3,"0.285858,0.326460,0.387681"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,RACESURV11_W43,3,"0.294032,0.325463,0.380505"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,RACESURV11_W43,3,"0.278056,0.307780,0.414164"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,RACESURV11_W43,3,"0.270939,0.309422,0.419639"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,RACESURV11_W43,3,"0.294698,0.299339,0.405963"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,RACESURV13_W43,4,"0.391700,0.224934,0.195426,0.187940"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,RACESURV13_W43,4,"0.370089,0.242710,0.199648,0.187552"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,RACESURV13_W43,4,"0.322816,0.243674,0.236177,0.197333"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,RACESURV13_W43,4,"0.335195,0.261050,0.209760,0.193996"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,RACESURV13_W43,4,"0.325930,0.270206,0.213750,0.190114"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,RACESURV13_W43,4,"0.294345,0.265919,0.242122,0.197614"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,RACESURV13_W43,4,"0.319634,0.252851,0.214592,0.212922"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,RACESURV13_W43,4,"0.300244,0.233830,0.237512,0.228413"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,RACESURV13_W43,4,"0.309074,0.274896,0.222617,0.193413"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,RACESURV13_W43,4,"0.310288,0.286970,0.221753,0.180989"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,RACESURV13_W43,4,"0.275237,0.283974,0.254553,0.186235"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,RACESURV13_W43,4,"0.281701,0.256492,0.237216,0.224592"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,RACESURV13_W43,4,"0.311176,0.264092,0.220657,0.204074"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,RACESURV13_W43,4,"0.312677,0.271659,0.219996,0.195668"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,RACESURV13_W43,4,"0.334902,0.258792,0.206327,0.199979"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,RACESURV13_W43,4,"0.341711,0.264054,0.204045,0.190191"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,RACESURV13_W43,4,"0.306648,0.260249,0.235115,0.197987"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,RACESURV13_W43,4,"0.302253,0.244772,0.219412,0.233563"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,RACESURV13_W43,4,"0.320701,0.236470,0.213633,0.229195"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,RACESURV13_W43,4,"0.373359,0.252628,0.187737,0.186276"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,RACESURV13_W43,4,"0.362041,0.260768,0.192278,0.184912"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,RACESURV13_W43,4,"0.325208,0.261312,0.225265,0.188216"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,RACESURV13_W43,4,"0.366877,0.233201,0.185924,0.213997"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,RACESURV18d_W43,4,"0.408894,0.344323,0.193148,0.053635"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,RACESURV18d_W43,4,"0.383334,0.395503,0.181074,0.040089"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,RACESURV18d_W43,4,"0.328170,0.383669,0.238226,0.049935"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,RACESURV18d_W43,4,"0.346838,0.424955,0.187105,0.041102"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,RACESURV18d_W43,4,"0.325856,0.435075,0.197642,0.041428"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,RACESURV18d_W43,4,"0.296140,0.420900,0.236104,0.046856"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,RACESURV18d_W43,4,"0.324072,0.412878,0.207608,0.055442"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,RACESURV18d_W43,4,"0.309214,0.390883,0.242705,0.057199"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,RACESURV18d_W43,4,"0.309805,0.426775,0.216279,0.047140"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,RACESURV18d_W43,4,"0.299703,0.460577,0.202789,0.036931"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,RACESURV18d_W43,4,"0.256504,0.439750,0.260543,0.043202"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,RACESURV18d_W43,4,"0.286466,0.420075,0.237489,0.055970"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,RACESURV18d_W43,4,"0.313295,0.411819,0.218715,0.056171"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,RACESURV18d_W43,4,"0.305099,0.433633,0.212994,0.048274"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,RACESURV18d_W43,4,"0.326976,0.419845,0.201444,0.051735"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,RACESURV18d_W43,4,"0.328978,0.412630,0.204267,0.054125"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,RACESURV18d_W43,4,"0.291491,0.389192,0.253252,0.066065"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,RACESURV18d_W43,4,"0.299257,0.366657,0.233061,0.101025"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,RACESURV18d_W43,4,"0.314613,0.391542,0.223094,0.070750"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,RACESURV18d_W43,4,"0.352225,0.434940,0.173007,0.039828"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,RACESURV18d_W43,4,"0.345357,0.406930,0.196779,0.050933"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,RACESURV18d_W43,4,"0.298001,0.385641,0.252910,0.063448"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,RACESURV18d_W43,4,"0.339183,0.393459,0.204124,0.063235"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,RACESURV21_W43,4,"0.311866,0.226391,0.228166,0.233577"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,RACESURV21_W43,4,"0.243607,0.243607,0.249384,0.263402"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,RACESURV21_W43,4,"0.230749,0.239941,0.271889,0.257420"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,RACESURV21_W43,4,"0.247809,0.265860,0.251711,0.234620"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,RACESURV21_W43,4,"0.226870,0.280147,0.257077,0.235907"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,RACESURV21_W43,4,"0.213902,0.272519,0.276810,0.236768"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,RACESURV21_W43,4,"0.240309,0.249881,0.247937,0.261873"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,RACESURV21_W43,4,"0.256819,0.246980,0.239382,0.256819"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,RACESURV21_W43,4,"0.235927,0.269437,0.253113,0.241522"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,RACESURV21_W43,4,"0.204610,0.281862,0.264785,0.248743"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,RACESURV21_W43,4,"0.196027,0.280796,0.282999,0.240178"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,RACESURV21_W43,4,"0.225277,0.257274,0.243582,0.273867"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,RACESURV21_W43,4,"0.243592,0.263386,0.251325,0.241697"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,RACESURV21_W43,4,"0.219493,0.273163,0.258626,0.248718"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,RACESURV21_W43,4,"0.249380,0.263398,0.241708,0.245514"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,RACESURV21_W43,4,"0.238327,0.267959,0.245893,0.247821"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,RACESURV21_W43,4,"0.228138,0.264645,0.260542,0.246676"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,RACESURV21_W43,4,"0.239758,0.243534,0.234204,0.282504"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,RACESURV21_W43,4,"0.250260,0.244463,0.226091,0.279185"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,RACESURV21_W43,4,"0.269153,0.264980,0.233844,0.232024"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,RACESURV21_W43,4,"0.243955,0.270034,0.242056,0.243955"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,RACESURV21_W43,4,"0.237842,0.263267,0.259185,0.239707"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,RACESURV21_W43,4,"0.279371,0.242722,0.209239,0.268668"
